year,value,indicator,unit,code
2008,94.35084511591924,Ocean Heat Content,ZJ,ocean_heat
2009,120.04714104192055,Ocean Heat Content,ZJ,ocean_heat
2010,101.4818956083955,Ocean Heat Content,ZJ,ocean_heat
2011,142.57231091142583,Ocean Heat Content,ZJ,ocean_heat
2012,92.39797083570217,Ocean Heat Content,ZJ,ocean_heat
2013,95.9323512128969,Ocean Heat Content,ZJ,ocean_heat
2014,138.88904602206762,Ocean Heat Content,ZJ,ocean_heat
2015,157.68130897878615,Ocean Heat Content,ZJ,ocean_heat
2016,159.34610503811814,Ocean Heat Content,ZJ,ocean_heat
2017,128.65115799920247,Ocean Heat Content,ZJ,ocean_heat
2018,178.21759920974424,Ocean Heat Content,ZJ,ocean_heat
2019,163.91060998990292,Ocean Heat Content,ZJ,ocean_heat
2020,213.39345097660077,Ocean Heat Content,ZJ,ocean_heat
2021,217.33196492193696,Ocean Heat Content,ZJ,ocean_heat
2022,201.20240427345288,Ocean Heat Content,ZJ,ocean_heat
2023,219.72266165326613,Ocean Heat Content,ZJ,ocean_heat
2024,218.81572956222098,Ocean Heat Content,ZJ,ocean_heat
2000,-0.42621786145756874,Sea Level Rise,mm,sea_level
2001,9.89496777940842,Sea Level Rise,mm,sea_level
2002,0.0970628849183024,Sea Level Rise,mm,sea_level
2003,13.627516305521342,Sea Level Rise,mm,sea_level
2004,9.994248195067403,Sea Level Rise,mm,sea_level
2005,11.60846474061606,Sea Level Rise,mm,sea_level
2006,19.672193552309004,Sea Level Rise,mm,sea_level
2007,16.76035220754826,Sea Level Rise,mm,sea_level
2008,23.43518472363916,Sea Level Rise,mm,sea_level
2009,22.45443033039583,Sea Level Rise,mm,sea_level
2010,47.36013090383145,Sea Level Rise,mm,sea_level
2011,37.639792153407754,Sea Level Rise,mm,sea_level
2012,36.041866545650414,Sea Level Rise,mm,sea_level
2013,45.65506339299271,Sea Level Rise,mm,sea_level
2014,46.83616926210236,Sea Level Rise,mm,sea_level
2015,49.49740672317408,Sea Level Rise,mm,sea_level
2016,58.57633356029529,Sea Level Rise,mm,sea_level
2017,62.951052428321674,Sea Level Rise,mm,sea_level
2018,57.59259219624841,Sea Level Rise,mm,sea_level
2019,60.68443596361617,Sea Level Rise,mm,sea_level
2020,66.12964845936882,Sea Level Rise,mm,sea_level
2021,55.74693607979802,Sea Level Rise,mm,sea_level
2022,64.49670077704984,Sea Level Rise,mm,sea_level
2023,87.49474501862277,Sea Level Rise,mm,sea_level
2024,92.78578045180872,Sea Level Rise,mm,sea_level
2000,8.109003855841774,Ocean Acidification (pH),pH,ocean_ph
2001,8.110306227852222,Ocean Acidification (pH),pH,ocean_ph
2002,8.107245000618175,Ocean Acidification (pH),pH,ocean_ph
2003,8.11631552323382,Ocean Acidification (pH),pH,ocean_ph
2004,8.106478299645739,Ocean Acidification (pH),pH,ocean_ph
2005,8.099488329634077,Ocean Acidification (pH),pH,ocean_ph
2006,8.094177838237597,Ocean Acidification (pH),pH,ocean_ph
2007,8.08957421471897,Ocean Acidification (pH),pH,ocean_ph
2008,8.09481385454347,Ocean Acidification (pH),pH,ocean_ph
2009,8.088974597018861,Ocean Acidification (pH),pH,ocean_ph
2010,8.08431098516161,Ocean Acidification (pH),pH,ocean_ph
2011,8.08541370846303,Ocean Acidification (pH),pH,ocean_ph
2012,8.081673807985542,Ocean Acidification (pH),pH,ocean_ph
2013,8.09074856654029,Ocean Acidification (pH),pH,ocean_ph
2014,8.085526559027796,Ocean Acidification (pH),pH,ocean_ph
2015,8.079968109434734,Ocean Acidification (pH),pH,ocean_ph
2016,8.08391977655556,Ocean Acidification (pH),pH,ocean_ph
2017,8.07630947323059,Ocean Acidification (pH),pH,ocean_ph
2018,8.070554863194687,Ocean Acidification (pH),pH,ocean_ph
2019,8.078092496309077,Ocean Acidification (pH),pH,ocean_ph
2020,8.072155640174739,Ocean Acidification (pH),pH,ocean_ph
2021,8.063851015382694,Ocean Acidification (pH),pH,ocean_ph
2022,8.065238645287664,Ocean Acidification (pH),pH,ocean_ph
2023,8.060497526986461,Ocean Acidification (pH),pH,ocean_ph
2024,8.056468801076141,Ocean Acidification (pH),pH,ocean_ph
2000,35.00185235509506,Ocean Salinity,psu,salinity
2001,35.00281883328094,Ocean Salinity,psu,salinity
2002,34.99520286485236,Ocean Salinity,psu,salinity
2003,34.99812593847338,Ocean Salinity,psu,salinity
2004,34.994698714861755,Ocean Salinity,psu,salinity
2005,34.99402574923247,Ocean Salinity,psu,salinity
2006,34.99281521215152,Ocean Salinity,psu,salinity
2007,34.99127201846064,Ocean Salinity,psu,salinity
2008,34.99209704325589,Ocean Salinity,psu,salinity
2009,34.989338099767174,Ocean Salinity,psu,salinity
2010,34.990540913651564,Ocean Salinity,psu,salinity
2011,34.9888995237811,Ocean Salinity,psu,salinity
2012,34.987522103906265,Ocean Salinity,psu,salinity
2013,34.985184872675916,Ocean Salinity,psu,salinity
2014,34.98484645733886,Ocean Salinity,psu,salinity
2015,34.98651078245165,Ocean Salinity,psu,salinity
2016,34.985001834375254,Ocean Salinity,psu,salinity
2017,34.9810448895104,Ocean Salinity,psu,salinity
2018,34.982198664610856,Ocean Salinity,psu,salinity
2019,34.98250277424675,Ocean Salinity,psu,salinity
2020,34.976661189437756,Ocean Salinity,psu,salinity
2021,34.98008672038476,Ocean Salinity,psu,salinity
2022,34.97667475248211,Ocean Salinity,psu,salinity
2023,34.97814119733718,Ocean Salinity,psu,salinity
2024,34.974473481686914,Ocean Salinity,psu,salinity
2000,2.780471597341924,Marine Heatwaves,days/year,marine_heatwaves
2001,5.489830248467349,Marine Heatwaves,days/year,marine_heatwaves
2002,14.192339786645528,Marine Heatwaves,days/year,marine_heatwaves
2003,17.03889000688593,Marine Heatwaves,days/year,marine_heatwaves
2004,14.382733499582365,Marine Heatwaves,days/year,marine_heatwaves
2005,22.554369835109497,Marine Heatwaves,days/year,marine_heatwaves
2006,15.35391975092416,Marine Heatwaves,days/year,marine_heatwaves
2007,23.735680805410734,Marine Heatwaves,days/year,marine_heatwaves
2008,21.155935200950175,Marine Heatwaves,days/year,marine_heatwaves
2009,25.392655568791362,Marine Heatwaves,days/year,marine_heatwaves
2010,30.189594685265657,Marine Heatwaves,days/year,marine_heatwaves
2011,28.55834653886419,Marine Heatwaves,days/year,marine_heatwaves
2012,32.4617778230807,Marine Heatwaves,days/year,marine_heatwaves
2013,40.02517123685776,Marine Heatwaves,days/year,marine_heatwaves
2014,35.692432521907406,Marine Heatwaves,days/year,marine_heatwaves
2015,43.342768448260564,Marine Heatwaves,days/year,marine_heatwaves
2016,37.48117258136953,Marine Heatwaves,days/year,marine_heatwaves
2017,46.11921671166113,Marine Heatwaves,days/year,marine_heatwaves
2018,51.7662744826316,Marine Heatwaves,days/year,marine_heatwaves
2019,38.11342199949084,Marine Heatwaves,days/year,marine_heatwaves
2020,46.812418978118096,Marine Heatwaves,days/year,marine_heatwaves
2021,54.30828850872216,Marine Heatwaves,days/year,marine_heatwaves
2022,53.18781845582803,Marine Heatwaves,days/year,marine_heatwaves
2023,57.48458349348523,Marine Heatwaves,days/year,marine_heatwaves
2024,55.584059253136715,Marine Heatwaves,days/year,marine_heatwaves
2000,12.00865897874729,Sea Ice Extent (Arctic),million km2,sea_ice_arctic
2001,11.934432276460791,Sea Ice Extent (Arctic),million km2,sea_ice_arctic
2002,12.01677820616598,Sea Ice Extent (Arctic),million km2,sea_ice_arctic
2003,11.875442084330121,Sea Ice Extent (Arctic),million km2,sea_ice_arctic
2004,11.833760266207522,Sea Ice Extent (Arctic),million km2,sea_ice_arctic
2005,11.708812303387754,Sea Ice Extent (Arctic),million km2,sea_ice_arctic
2006,11.65123937759275,Sea Ice Extent (Arctic),million km2,sea_ice_arctic
2007,11.606744181218039,Sea Ice Extent (Arctic),million km2,sea_ice_arctic
2008,11.63944521423783,Sea Ice Extent (Arctic),million km2,sea_ice_arctic
2009,11.507901551917975,Sea Ice Extent (Arctic),million km2,sea_ice_arctic
2010,11.52897748568964,Sea Ice Extent (Arctic),million km2,sea_ice_arctic
2011,11.657540079864543,Sea Ice Extent (Arctic),million km2,sea_ice_arctic
2012,11.48711247034317,Sea Ice Extent (Arctic),million km2,sea_ice_arctic
2013,11.317397646783215,Sea Ice Extent (Arctic),million km2,sea_ice_arctic
2014,11.420121392216394,Sea Ice Extent (Arctic),million km2,sea_ice_arctic
2015,11.209192462697844,Sea Ice Extent (Arctic),million km2,sea_ice_arctic
2016,10.996187546482213,Sea Ice Extent (Arctic),million km2,sea_ice_arctic
2017,11.04919136890826,Sea Ice Extent (Arctic),million km2,sea_ice_arctic
2018,10.912920807897414,Sea Ice Extent (Arctic),million km2,sea_ice_arctic
2019,11.01484865159587,Sea Ice Extent (Arctic),million km2,sea_ice_arctic
2020,11.001841837918954,Sea Ice Extent (Arctic),million km2,sea_ice_arctic
2021,11.117643731227528,Sea Ice Extent (Arctic),million km2,sea_ice_arctic
2022,10.932692737376417,Sea Ice Extent (Arctic),million km2,sea_ice_arctic
2023,10.828089947119114,Sea Ice Extent (Arctic),million km2,sea_ice_arctic
2024,10.88294055811835,Sea Ice Extent (Arctic),million km2,sea_ice_arctic
2000,10.955777293819843,Sea Ice Extent (Antarctic),million km2,sea_ice_antarctic
2001,10.994712291162172,Sea Ice Extent (Antarctic),million km2,sea_ice_antarctic
2002,10.99541730387774,Sea Ice Extent (Antarctic),million km2,sea_ice_antarctic
2003,10.940428275084404,Sea Ice Extent (Antarctic),million km2,sea_ice_antarctic
2004,10.98287508086414,Sea Ice Extent (Antarctic),million km2,sea_ice_antarctic
2005,10.956769928149887,Sea Ice Extent (Antarctic),million km2,sea_ice_antarctic
2006,10.931694241721983,Sea Ice Extent (Antarctic),million km2,sea_ice_antarctic
2007,10.942655637322126,Sea Ice Extent (Antarctic),million km2,sea_ice_antarctic
2008,10.965413857156088,Sea Ice Extent (Antarctic),million km2,sea_ice_antarctic
2009,10.91363732510117,Sea Ice Extent (Antarctic),million km2,sea_ice_antarctic
2010,10.904964411726008,Sea Ice Extent (Antarctic),million km2,sea_ice_antarctic
2011,10.880812782009196,Sea Ice Extent (Antarctic),million km2,sea_ice_antarctic
2012,10.863003112610706,Sea Ice Extent (Antarctic),million km2,sea_ice_antarctic
2013,10.886606716330885,Sea Ice Extent (Antarctic),million km2,sea_ice_antarctic
2014,10.842878323481822,Sea Ice Extent (Antarctic),million km2,sea_ice_antarctic
2015,10.851431324744388,Sea Ice Extent (Antarctic),million km2,sea_ice_antarctic
2016,10.830446851064698,Sea Ice Extent (Antarctic),million km2,sea_ice_antarctic
2017,10.839579596514929,Sea Ice Extent (Antarctic),million km2,sea_ice_antarctic
2018,10.82667324210574,Sea Ice Extent (Antarctic),million km2,sea_ice_antarctic
2019,10.830750798885159,Sea Ice Extent (Antarctic),million km2,sea_ice_antarctic
2020,10.789799672022905,Sea Ice Extent (Antarctic),million km2,sea_ice_antarctic
2021,10.784602501294131,Sea Ice Extent (Antarctic),million km2,sea_ice_antarctic
2022,10.760424725684354,Sea Ice Extent (Antarctic),million km2,sea_ice_antarctic
2023,10.761114134798477,Sea Ice Extent (Antarctic),million km2,sea_ice_antarctic
2024,10.767546009860897,Sea Ice Extent (Antarctic),million km2,sea_ice_antarctic
2000,0.20302795446658142,Phytoplankton Concentration,mg/m3,phytoplankton
2001,0.1943113387032895,Phytoplankton Concentration,mg/m3,phytoplankton
2002,0.19947842368042265,Phytoplankton Concentration,mg/m3,phytoplankton
2003,0.1994225514352198,Phytoplankton Concentration,mg/m3,phytoplankton
2004,0.1936537396128948,Phytoplankton Concentration,mg/m3,phytoplankton
2005,0.19750718325023225,Phytoplankton Concentration,mg/m3,phytoplankton
2006,0.18490484320358572,Phytoplankton Concentration,mg/m3,phytoplankton
2007,0.18102138118675434,Phytoplankton Concentration,mg/m3,phytoplankton
2008,0.1768851190043829,Phytoplankton Concentration,mg/m3,phytoplankton
2009,0.18798417724595673,Phytoplankton Concentration,mg/m3,phytoplankton
2010,0.18261746262541625,Phytoplankton Concentration,mg/m3,phytoplankton
2011,0.1777776613163582,Phytoplankton Concentration,mg/m3,phytoplankton
2012,0.1771198745052793,Phytoplankton Concentration,mg/m3,phytoplankton
2013,0.16949804381080652,Phytoplankton Concentration,mg/m3,phytoplankton
2014,0.18178300791846733,Phytoplankton Concentration,mg/m3,phytoplankton
2015,0.1705168847279009,Phytoplankton Concentration,mg/m3,phytoplankton
2016,0.1684375791784196,Phytoplankton Concentration,mg/m3,phytoplankton
2017,0.16890306649559478,Phytoplankton Concentration,mg/m3,phytoplankton
2018,0.16592403692694685,Phytoplankton Concentration,mg/m3,phytoplankton
2019,0.16289553609711654,Phytoplankton Concentration,mg/m3,phytoplankton
2020,0.15683810217821875,Phytoplankton Concentration,mg/m3,phytoplankton
2021,0.159885873428544,Phytoplankton Concentration,mg/m3,phytoplankton
2022,0.16352809798590015,Phytoplankton Concentration,mg/m3,phytoplankton
2023,0.15938168018461993,Phytoplankton Concentration,mg/m3,phytoplankton
2024,0.1583727465065576,Phytoplankton Concentration,mg/m3,phytoplankton
2000,4.887843235688148,Coral Bleaching Events,count,coral_bleach
2001,5.103951797414192,Coral Bleaching Events,count,coral_bleach
2002,18.74213079900352,Coral Bleaching Events,count,coral_bleach
2003,25.557249122886947,Coral Bleaching Events,count,coral_bleach
2004,40.94191518470949,Coral Bleaching Events,count,coral_bleach
2005,18.075353702851807,Coral Bleaching Events,count,coral_bleach
2006,55.29550319460614,Coral Bleaching Events,count,coral_bleach
2007,43.419921014210104,Coral Bleaching Events,count,coral_bleach
2008,45.7311893005258,Coral Bleaching Events,count,coral_bleach
2009,44.87895624739832,Coral Bleaching Events,count,coral_bleach
2010,43.451433281342304,Coral Bleaching Events,count,coral_bleach
2011,73.23170583961914,Coral Bleaching Events,count,coral_bleach
2012,70.73317967188405,Coral Bleaching Events,count,coral_bleach
2013,62.10039100258946,Coral Bleaching Events,count,coral_bleach
2014,67.04921227936384,Coral Bleaching Events,count,coral_bleach
2015,81.64215300709871,Coral Bleaching Events,count,coral_bleach
2016,106.69021525289392,Coral Bleaching Events,count,coral_bleach
2017,92.40408648636395,Coral Bleaching Events,count,coral_bleach
2018,84.96857046881894,Coral Bleaching Events,count,coral_bleach
2019,102.54256935914056,Coral Bleaching Events,count,coral_bleach
2020,107.2727643025233,Coral Bleaching Events,count,coral_bleach
2021,88.03113357058429,Coral Bleaching Events,count,coral_bleach
2022,119.45705133482188,Coral Bleaching Events,count,coral_bleach
2023,122.69065469791322,Coral Bleaching Events,count,coral_bleach
2024,136.96206364813418,Coral Bleaching Events,count,coral_bleach
2000,0.5036979121898907,Ocean Current Velocity,m/s,ocean_current
2001,0.5012531300590956,Ocean Current Velocity,m/s,ocean_current
2002,0.49746222261889034,Ocean Current Velocity,m/s,ocean_current
2003,0.4947869481825167,Ocean Current Velocity,m/s,ocean_current
2004,0.5011467196064997,Ocean Current Velocity,m/s,ocean_current
2005,0.495118436868029,Ocean Current Velocity,m/s,ocean_current
2006,0.49402785858382586,Ocean Current Velocity,m/s,ocean_current
2007,0.49295174982578,Ocean Current Velocity,m/s,ocean_current
2008,0.4923961695215357,Ocean Current Velocity,m/s,ocean_current
2009,0.4907112791761521,Ocean Current Velocity,m/s,ocean_current
2010,0.4888526759862395,Ocean Current Velocity,m/s,ocean_current
2011,0.4879062821175192,Ocean Current Velocity,m/s,ocean_current
2012,0.487934493459568,Ocean Current Velocity,m/s,ocean_current
2013,0.4859131504577325,Ocean Current Velocity,m/s,ocean_current
2014,0.48457430843464566,Ocean Current Velocity,m/s,ocean_current
2015,0.48521286045538375,Ocean Current Velocity,m/s,ocean_current
2016,0.4834900455651583,Ocean Current Velocity,m/s,ocean_current
2017,0.4860079859771654,Ocean Current Velocity,m/s,ocean_current
2018,0.47669806038321394,Ocean Current Velocity,m/s,ocean_current
2019,0.4831830137038449,Ocean Current Velocity,m/s,ocean_current
2020,0.48249217038499526,Ocean Current Velocity,m/s,ocean_current
2021,0.47485321953518367,Ocean Current Velocity,m/s,ocean_current
2022,0.4773146248118393,Ocean Current Velocity,m/s,ocean_current
2023,0.4762571182680084,Ocean Current Velocity,m/s,ocean_current
2024,0.47318497661056436,Ocean Current Velocity,m/s,ocean_current
2000,199.68887332496365,Dissolved Oxygen,umol/kg,dissolved_o2
2001,199.35576966181367,Dissolved Oxygen,umol/kg,dissolved_o2
2002,200.30090817736945,Dissolved Oxygen,umol/kg,dissolved_o2
2003,199.77427135725898,Dissolved Oxygen,umol/kg,dissolved_o2
2004,199.70862203799766,Dissolved Oxygen,umol/kg,dissolved_o2
2005,199.2886688256173,Dissolved Oxygen,umol/kg,dissolved_o2
2006,198.3483792915131,Dissolved Oxygen,umol/kg,dissolved_o2
2007,198.3901918934881,Dissolved Oxygen,umol/kg,dissolved_o2
2008,198.59574982449118,Dissolved Oxygen,umol/kg,dissolved_o2
2009,197.71114887644322,Dissolved Oxygen,umol/kg,dissolved_o2
2010,198.28519937206894,Dissolved Oxygen,umol/kg,dissolved_o2
2011,197.70386984073676,Dissolved Oxygen,umol/kg,dissolved_o2
2012,197.45007167698014,Dissolved Oxygen,umol/kg,dissolved_o2
2013,197.6843839872814,Dissolved Oxygen,umol/kg,dissolved_o2
2014,197.37770532459442,Dissolved Oxygen,umol/kg,dissolved_o2
2015,196.85561353367237,Dissolved Oxygen,umol/kg,dissolved_o2
2016,197.2637319213457,Dissolved Oxygen,umol/kg,dissolved_o2
2017,196.16757466896004,Dissolved Oxygen,umol/kg,dissolved_o2
2018,196.6463742427777,Dissolved Oxygen,umol/kg,dissolved_o2
2019,196.43724050318735,Dissolved Oxygen,umol/kg,dissolved_o2
2020,195.8761814242744,Dissolved Oxygen,umol/kg,dissolved_o2
2021,195.93045320889686,Dissolved Oxygen,umol/kg,dissolved_o2
2022,195.09955456944587,Dissolved Oxygen,umol/kg,dissolved_o2
2023,195.76961080768277,Dissolved Oxygen,umol/kg,dissolved_o2
2024,195.1260391454228,Dissolved Oxygen,umol/kg,dissolved_o2
2000,11.895455395896192,Deforestation Rate,Mha/year,deforestation_rate
2001,12.309801845167378,Deforestation Rate,Mha/year,deforestation_rate
2002,12.059131261891448,Deforestation Rate,Mha/year,deforestation_rate
2003,12.01830774072729,Deforestation Rate,Mha/year,deforestation_rate
2004,12.08867416529522,Deforestation Rate,Mha/year,deforestation_rate
2005,12.621201990269128,Deforestation Rate,Mha/year,deforestation_rate
2006,12.343914129500742,Deforestation Rate,Mha/year,deforestation_rate
2007,13.050958836396873,Deforestation Rate,Mha/year,deforestation_rate
2008,12.383614118423257,Deforestation Rate,Mha/year,deforestation_rate
2009,13.239291273658008,Deforestation Rate,Mha/year,deforestation_rate
2010,13.042203493440523,Deforestation Rate,Mha/year,deforestation_rate
2011,13.08065737762592,Deforestation Rate,Mha/year,deforestation_rate
2012,13.09101618263821,Deforestation Rate,Mha/year,deforestation_rate
2013,13.379827222870414,Deforestation Rate,Mha/year,deforestation_rate
2014,13.39247305951503,Deforestation Rate,Mha/year,deforestation_rate
2015,13.720660376403304,Deforestation Rate,Mha/year,deforestation_rate
2016,13.622845529732407,Deforestation Rate,Mha/year,deforestation_rate
2017,13.730060352292375,Deforestation Rate,Mha/year,deforestation_rate
2018,13.72727755755723,Deforestation Rate,Mha/year,deforestation_rate
2019,13.888610875255788,Deforestation Rate,Mha/year,deforestation_rate
2020,14.061560353778411,Deforestation Rate,Mha/year,deforestation_rate
2021,13.757966321468675,Deforestation Rate,Mha/year,deforestation_rate
2022,13.930362915578856,Deforestation Rate,Mha/year,deforestation_rate
2023,14.448652818804543,Deforestation Rate,Mha/year,deforestation_rate
2024,14.434173087625588,Deforestation Rate,Mha/year,deforestation_rate
2000,14.477921999637678,Land Surface Temperature,C,land_temp
2001,14.562212071967847,Land Surface Temperature,C,land_temp
2002,14.6617098046434,Land Surface Temperature,C,land_temp
2003,14.615228838362876,Land Surface Temperature,C,land_temp
2004,14.646603432951723,Land Surface Temperature,C,land_temp
2005,14.823501430611723,Land Surface Temperature,C,land_temp
2006,14.742595266686196,Land Surface Temperature,C,land_temp
2007,14.968990330685736,Land Surface Temperature,C,land_temp
2008,14.77568996749146,Land Surface Temperature,C,land_temp
2009,15.163498676479076,Land Surface Temperature,C,land_temp
2010,15.156711697889564,Land Surface Temperature,C,land_temp
2011,15.190723568117665,Land Surface Temperature,C,land_temp
2012,15.337922918073462,Land Surface Temperature,C,land_temp
2013,15.479856933335508,Land Surface Temperature,C,land_temp
2014,15.461724407802176,Land Surface Temperature,C,land_temp
2015,15.179095092240203,Land Surface Temperature,C,land_temp
2016,15.306450763991716,Land Surface Temperature,C,land_temp
2017,15.445021770676519,Land Surface Temperature,C,land_temp
2018,15.5831309260253,Land Surface Temperature,C,land_temp
2019,15.702119082456296,Land Surface Temperature,C,land_temp
2020,15.612910742421583,Land Surface Temperature,C,land_temp
2021,15.782412011737248,Land Surface Temperature,C,land_temp
2022,15.729354048117601,Land Surface Temperature,C,land_temp
2023,15.806617863640966,Land Surface Temperature,C,land_temp
2024,15.771200668378214,Land Surface Temperature,C,land_temp
2000,0.2481535335077782,Soil Moisture,m3/m3,soil_moisture
2001,0.24629663078876735,Soil Moisture,m3/m3,soil_moisture
2002,0.24604825349404533,Soil Moisture,m3/m3,soil_moisture
2003,0.24910728359321568,Soil Moisture,m3/m3,soil_moisture
2004,0.2441012022223361,Soil Moisture,m3/m3,soil_moisture
2005,0.2502647641296748,Soil Moisture,m3/m3,soil_moisture
2006,0.24498663580176178,Soil Moisture,m3/m3,soil_moisture
2007,0.24336967224738973,Soil Moisture,m3/m3,soil_moisture
2008,0.24028328443963756,Soil Moisture,m3/m3,soil_moisture
2009,0.24240061975881796,Soil Moisture,m3/m3,soil_moisture
2010,0.23884872434752444,Soil Moisture,m3/m3,soil_moisture
2011,0.2392440196292907,Soil Moisture,m3/m3,soil_moisture
2012,0.24312016907653758,Soil Moisture,m3/m3,soil_moisture
2013,0.23680788020055069,Soil Moisture,m3/m3,soil_moisture
2014,0.23829854665257133,Soil Moisture,m3/m3,soil_moisture
2015,0.2335936471497482,Soil Moisture,m3/m3,soil_moisture
2016,0.23393002301900606,Soil Moisture,m3/m3,soil_moisture
2017,0.236541601271271,Soil Moisture,m3/m3,soil_moisture
2018,0.23074606588442445,Soil Moisture,m3/m3,soil_moisture
2019,0.23462489711599388,Soil Moisture,m3/m3,soil_moisture
2020,0.23141550387091095,Soil Moisture,m3/m3,soil_moisture
2021,0.22787506644821148,Soil Moisture,m3/m3,soil_moisture
2022,0.22926481547811106,Soil Moisture,m3/m3,soil_moisture
2023,0.22894510889925346,Soil Moisture,m3/m3,soil_moisture
2024,0.2272436199244344,Soil Moisture,m3/m3,soil_moisture
2000,495.2893258403286,Desertification Area,Mha,desertification
2001,499.3185884725254,Desertification Area,Mha,desertification
2002,502.2574440933455,Desertification Area,Mha,desertification
2003,504.27669971269984,Desertification Area,Mha,desertification
2004,507.862016292652,Desertification Area,Mha,desertification
2005,508.03310300279975,Desertification Area,Mha,desertification
2006,504.9939669238697,Desertification Area,Mha,desertification
2007,511.6405935530179,Desertification Area,Mha,desertification
2008,513.8317572358515,Desertification Area,Mha,desertification
2009,515.1793713437932,Desertification Area,Mha,desertification
2010,518.2423421766639,Desertification Area,Mha,desertification
2011,519.0017664636467,Desertification Area,Mha,desertification
2012,519.3775402376854,Desertification Area,Mha,desertification
2013,519.2895028656241,Desertification Area,Mha,desertification
2014,516.0171171994521,Desertification Area,Mha,desertification
2015,523.7888546573978,Desertification Area,Mha,desertification
2016,524.6230630614893,Desertification Area,Mha,desertification
2017,526.3147365115861,Desertification Area,Mha,desertification
2018,523.1697542725391,Desertification Area,Mha,desertification
2019,525.2568303787752,Desertification Area,Mha,desertification
2020,533.1594585599987,Desertification Area,Mha,desertification
2021,531.38133453843,Desertification Area,Mha,desertification
2022,535.0445020921179,Desertification Area,Mha,desertification
2023,534.5849551283914,Desertification Area,Mha,desertification
2024,536.0892684184872,Desertification Area,Mha,desertification
2000,20.938283805976,Permafrost Thaw Rate,cm/year,permafrost_thaw
2001,19.983955271782627,Permafrost Thaw Rate,cm/year,permafrost_thaw
2002,21.09612077694098,Permafrost Thaw Rate,cm/year,permafrost_thaw
2003,21.037724711294956,Permafrost Thaw Rate,cm/year,permafrost_thaw
2004,21.565503772567684,Permafrost Thaw Rate,cm/year,permafrost_thaw
2005,22.190827876531362,Permafrost Thaw Rate,cm/year,permafrost_thaw
2006,23.222133771633715,Permafrost Thaw Rate,cm/year,permafrost_thaw
2007,23.021251378336522,Permafrost Thaw Rate,cm/year,permafrost_thaw
2008,25.25575612557352,Permafrost Thaw Rate,cm/year,permafrost_thaw
2009,23.605392697780495,Permafrost Thaw Rate,cm/year,permafrost_thaw
2010,24.81312835583864,Permafrost Thaw Rate,cm/year,permafrost_thaw
2011,25.060268941725823,Permafrost Thaw Rate,cm/year,permafrost_thaw
2012,27.446977884353732,Permafrost Thaw Rate,cm/year,permafrost_thaw
2013,26.696554776511576,Permafrost Thaw Rate,cm/year,permafrost_thaw
2014,28.031844539468636,Permafrost Thaw Rate,cm/year,permafrost_thaw
2015,26.01443962696303,Permafrost Thaw Rate,cm/year,permafrost_thaw
2016,28.26705026586926,Permafrost Thaw Rate,cm/year,permafrost_thaw
2017,29.389630795623436,Permafrost Thaw Rate,cm/year,permafrost_thaw
2018,29.082283989275425,Permafrost Thaw Rate,cm/year,permafrost_thaw
2019,30.565480375065352,Permafrost Thaw Rate,cm/year,permafrost_thaw
2020,29.482711549899626,Permafrost Thaw Rate,cm/year,permafrost_thaw
2021,31.90934744018558,Permafrost Thaw Rate,cm/year,permafrost_thaw
2022,33.29889812361925,Permafrost Thaw Rate,cm/year,permafrost_thaw
2023,31.13716143956034,Permafrost Thaw Rate,cm/year,permafrost_thaw
2024,31.554497478599227,Permafrost Thaw Rate,cm/year,permafrost_thaw
2000,1.744061372541241,Glacier Mass Balance,m w.e.,glacier_mass
2001,1.295486574876855,Glacier Mass Balance,m w.e.,glacier_mass
2002,-1.8274320325839217,Glacier Mass Balance,m w.e.,glacier_mass
2003,-2.3042241805150283,Glacier Mass Balance,m w.e.,glacier_mass
2004,-2.7381415306326087,Glacier Mass Balance,m w.e.,glacier_mass
2005,-4.6133406132411325,Glacier Mass Balance,m w.e.,glacier_mass
2006,-4.702382335781038,Glacier Mass Balance,m w.e.,glacier_mass
2007,-5.4049689201024815,Glacier Mass Balance,m w.e.,glacier_mass
2008,-5.721357078124954,Glacier Mass Balance,m w.e.,glacier_mass
2009,-5.441621864864137,Glacier Mass Balance,m w.e.,glacier_mass
2010,-5.718942320956175,Glacier Mass Balance,m w.e.,glacier_mass
2011,-4.7393994086231075,Glacier Mass Balance,m w.e.,glacier_mass
2012,-8.398024848886548,Glacier Mass Balance,m w.e.,glacier_mass
2013,-6.618813121828099,Glacier Mass Balance,m w.e.,glacier_mass
2014,-8.656786613070611,Glacier Mass Balance,m w.e.,glacier_mass
2015,-9.05935645158292,Glacier Mass Balance,m w.e.,glacier_mass
2016,-8.790216609400074,Glacier Mass Balance,m w.e.,glacier_mass
2017,-11.547266425874758,Glacier Mass Balance,m w.e.,glacier_mass
2018,-10.341108304579139,Glacier Mass Balance,m w.e.,glacier_mass
2019,-11.200257350144334,Glacier Mass Balance,m w.e.,glacier_mass
2020,-11.409058483190222,Glacier Mass Balance,m w.e.,glacier_mass
2021,-12.252997627310618,Glacier Mass Balance,m w.e.,glacier_mass
2022,-10.253639832106927,Glacier Mass Balance,m w.e.,glacier_mass
2023,-14.565287981101578,Glacier Mass Balance,m w.e.,glacier_mass
2024,-15.03719634600218,Glacier Mass Balance,m w.e.,glacier_mass
